plz,lat,lon,ort
5070,47.50969225,8.014176295,Frick Zustellung
5734,47.260831,8.161962,Reinach AG Zust
5722,47.35154052,8.10677128,Gränichen Zust
5630,47.270836,8.331523,Muri AG Zustellung
6280,47.16280835,8.291980088,Hochdorf Zust
6110,47.05319473,8.056687078,Wolhusen Zust
6260,47.23260122,7.962543594,Reiden Zustellung
6314,47.12044665,8.577815426,Unterägeri Zust
6060,46.89844764,8.176482869,Sarnen 2 Zust
8965,47.35386903,8.383858678,Berikon 1 Zust
8260,47.66659814,8.858005486,Stein a.Rh. 1 Zust
1588,46.95214124,7.027057514,Cudrefin
8730,47.22654058,8.981517614,Uznach Zustellung
8808,47.201382,8.77814,Pfäffikon SZ Zust
8832,47.18795884,8.70209617,Wollerau Zust
8840,47.1173741,8.779352127,Einsiedeln Zust
8853,47.193106,8.866754,Lachen SZ Fächer
8854,47.1813341,8.8741829,Siebnen Zust
8750,47.02098996,8.979170176,Glarus Zustellung
9230,47.40531674,9.198021492,Flawil 1 Zust
9240,47.44678988,9.117494133,Uzwil Zustellung
9630,47.2906981,9.087226238,Wattwil Zustellung
9053,47.393462,9.396778,Teufen AR Zust
9302,47.448013,9.378042421,Kronbühl Zust
9403,47.47363956,9.468344827,Goldach Zustellung
9410,47.44120463,9.534001449,Heiden Zustellung
9450,47.356451,9.538097,Altstätten SG Zust
9424,47.47004421,9.583953478,Rheineck Zust
9435,47.389906,9.63728973,Heerbrugg Zust
9430,47.447743,9.626463,St.Margrethen Zust
9470,47.157489,9.459051,Buchs SG 1 Zust
7013,46.819805,9.453258,Domat/Ems Zust
1595,46.894717,7.088361,Faoug
7302,46.949097,9.642497557,Landquart Zust
7320,47.05560494,9.449253175,Sargans Zustellung
7310,46.99681177,9.473752549,Bad Ragaz Zust
8887,47.00076162,9.337808443,Mels Zustellung
8890,47.05974656,9.297346367,Flums Zustellung
7503,46.4658444,9.858220908,Samedan Zustellung
7504,46.44112056,9.958451008,Pontresina Zust
6962,46.013421,8.97,Viganello Dist
6616,46.16892196,8.742113645,Losone Dist
5034,47.37484082,8.083878703,Suhr Zustellung
6305,47.190525,8.475174,Zug 5 Dist Ba
1222,46.2314,6.199607186,Vésenaz Dist
1965,46.30934246,7.311391673,Monteiller-Savièse
9024,47.426479,9.37605,St. Gallen
4609,47.352119,7.904029,Olten
3150,46.845868,7.342788359,Wahlern
1772,46.83472235,7.065876494,Nierlet-les-Bois
8015,47.369091,8.53801,Zürich 15
1818,46.43169,6.91051,Montreux Redoute
1787,46.941564,7.049398,Haut-Vully
1607,46.549122,6.835247,Palézieux-Village
1892,46.199861,7.042982957,Morcles
2074,47.00926959,7.012101025,Marin-Centre
9479,47.099101,9.474586,Gretschins
9479,47.099101,9.474586,Malans SG
1610,46.56187665,6.805319142,Châtillens
8540,47.561954,8.872665,Frauenfeld ST PP 1
8530,47.55619,8.89581,Frauenfeld CALL
4640,47.312012,7.813962,Härkingen ST PP 1
4630,47.312012,7.813962,Härkingen CALL
1330,46.620602,6.54867,Daillens CALL
1320,43.865559,126.486488,Daillens ST PP 1
6010,47.02074957,8.258949547,Kriens 1
1673,46.582484,6.805051,Ecublens FR
6010,47.02074957,8.258949547,Kriens 2 Sternmatt
6010,47.02074957,8.258949547,Kriens 2
1897,46.367655,6.859508,Port-Valais
8198,47.452332,8.52807,Rümlang Voice Pub.
1525,46.649679,8.733607,Henniez
6500,46.19993203,9.022667507,Bellinzona VZ
8080,47.347652,8.521137,Zürich
1524,46.76067,6.901661,Marnand
3989,46.435702,8.194468,Grafschaft
2500,47.14706,7.29099,Biel/Bienne 10
1200,46.20577413,6.14139354,Genève 18
8564,47.626475,9.08585,Hattenhausen
1090,46.516119,6.702551,La Croix (Lutry)
1091,46.50336728,6.721974017,Grandvaux
3000,46.94761344,7.406455946,Bern 90
1440,46.244308,5.218539,Montagny-Chamard
2149,46.960221,6.757977,Fretereules
2149,46.960221,6.757977,Brot-Dessous
9249,47.44796,9.108135,Oberstetten
9249,47.44796,9.108135,Niederstetten
1091,46.50336728,6.721974017,Aran
8564,47.626475,9.08585,Gunterswilen
4065,47.548721,7.58769,Basel SBB Cargo AG
1806,46.463956,6.88207623,St-Légier Dist
1070,46.508573,6.784104,Puidoux
8618,47.27395464,8.723660703,Oetwil am See Dist
5432,47.44406642,8.325173657,Neuenhof Dist Fil
3815,46.635896,7.900427875,Gündlischwand
1023,46.5584811,6.577309138,Crissier 2
1023,46.5584811,6.577309138,Crissier 1
3860,46.71851731,8.134398366,Schattenhalb
1071,46.48432324,6.780026325,Chexbres
1072,46.53789213,6.762848763,Forel (Lavaux)
1607,46.549122,6.835247,Palézieux
1234,46.171975,6.15828,Vessy Dist
2610,47.151094,6.988854,Les Pontins
1617,46.535052,6.880472,Tatroz
8952,47.39499243,8.44891326,Schlieren LC GK
1614,46.524317,6.80516,Granges (Veveyse)
1615,46.52893924,6.848143108,Bossonnens
1616,46.51203879,6.857408139,Attalens
8075,47.369091,8.53801,Zürich
1617,46.535052,6.880472,Remaufens
1096,46.49906512,6.731697328,Villette (Lavaux)
1618,46.521521,6.945905,Châtel-Saint-Denis
4080,47.559662,7.58053,Basel
6383,46.91736353,8.365001078,Wirzweli
3095,46.9209,7.42556,Spiegel Zust
2333,47.143308,6.893077,La Cibourg
2616,47.11319,6.869005,La Cibourg
8556,47.6005649,9.045782758,Lamperswil TG
6039,47.106342,8.378017,Root Längenbold
1619,46.522506,6.943916,Les Paccots
2037,47.000457,6.831644,Montezillon
1623,46.56985582,6.955708042,Semsales
3000,46.94761344,7.406455946,Bern 7 Bärenplatz
1820,46.45179386,6.940790207,Territet
3963,46.29834747,7.488090727,Crans-Montana 1
1624,46.597601,6.920266,La Verrerie
3963,46.29834747,7.488090727,Crans-Montana 2
6939,46.05036,8.881892878,Arosio-Mugena
8253,47.68104651,8.744977766,Diessenhofen
2338,47.223004,6.986145,Muriaux
2748,47.273817,7.255861,Les Ecorcheresses
6830,45.82882802,9.016543501,Chiasso 1 ZF
6900,46.00785538,8.976010841,Lugano MailSource
1162,46.485439,6.447188,St-Prex Dist
1627,46.61472609,6.98626375,Vaulruz
8615,47.362165,8.746713,Freudwil
6422,47.0517312,8.609583704,Steinen Zustellung
5415,47.4867,8.293214,Nussbaumen AG Zust
3613,46.7814445,7.632700887,Steffisburg 2 Zust
3661,46.77497977,7.574569694,Uetendorf Zust
3770,46.54932975,7.37984844,Zweisimmen Zust
1628,46.60840191,7.004708602,Vuadens
1223,46.21764993,6.185283333,Cologny Dist
1964,46.27249954,7.254728705,Conthey Dist
3454,47.03186224,7.814661694,Sumiswald Zust
6710,46.36649114,9.022776276,Biasca Dist
6901,46.002975,8.951305,Lugano 1 Caselle D
6963,46.029786,8.97,Pregassona Dist
8353,47.49137959,8.864740641,Elgg Zustellung
8102,47.41023174,8.466061023,Oberengstringen Fä
1630,46.60752674,7.04614631,Bulle
3920,45.98972541,7.75247665,Zermatt Zustellung
1969,46.158064,7.457268,Eison (St.Martin)
3977,46.258419,7.46383,Granges VS Dist
4127,47.55348684,7.629791294,Birsfelden Breite
4127,47.55348684,7.629791294,Birsfelden Bäumli
2857,47.37232,7.236435,Séprais
1618,46.521521,6.945905,Châtel-Denis Dist
1805,46.48761295,6.846544367,Jongny Dist
1965,46.30934246,7.311391673,Savièse Dist
4806,47.26769481,7.979037748,Wikon Zustellung
7017,46.835457,9.272744365,Flims Dorf Zust
8370,47.45452946,9.00231419,Sirnach Fächer
8804,47.245913,8.649359,Au ZH Fächer
8954,47.42067462,8.412010505,Geroldswil Fächer
1633,46.656244,7.049728,Vuippens
1211,46.19635,6.192039,Genève 5 cases
1215,46.20577413,6.14139354,Genève 15 cases
9500,47.459015,9.043992,Wil SG 2 Fächer
4501,47.20837282,7.530110892,Solothurn 1 Fächer
4502,47.20837282,7.530110892,Solothurn 2 Fächer
8606,47.352747,8.675075,Nänikon Zust
9642,47.24478803,9.130732744,Ebnat-Kappel Zust
1642,46.672535,7.044561,Sorens
1643,46.67729,7.07685,Gumefens
1450,46.82421,6.50105,Ste-Croix Dist
3623,46.774834,7.776072,Buchen BE
4588,47.108465,7.46164,Brittern
4416,47.44580937,7.737059288,Bubendorf Zust
4415,47.47055606,7.765587332,Lausen Zustellung
1644,46.685279,7.086251,Avry-devant-Pont
4089,47.559662,7.58053,Basel
9545,47.49329054,8.95783697,Wängi Zustellung
9463,47.332828,9.565198,Oberriet SG Zust
9113,47.38512838,9.186763926,Degersheim Zust
8878,47.083755,9.216752269,Quinten Zustellung
1645,46.699477,7.0830203,Le Bry
8762,47.002086,9.105708,Schwanden GL Zust
8552,47.57598713,8.940508637,Felben-Wellh. Fäch
8472,47.53424457,8.726233642,Seuzach Zustellung
8233,47.790855,8.576867,Bargen SH Zust
8155,47.46881271,8.490403198,Niederhasli Zust
7559,46.89173,10.430914,Tschlin Zust
7527,46.642895,10.03161368,Brail Zustellung
6330,47.189063,8.444778,Cham 1
1646,46.648904,7.07688,Echarlens
5415,47.4867,8.293214,Hertenstein AG
5415,47.4867,8.293214,Rieden AG
8596,47.624998,9.23384,Münsterlingen
6424,47.028379,8.580765,Lauerz Zustellung
8068,47.369091,8.53801,Zürich
1647,46.65375,7.116222,Corbières
3086,46.85176,7.459328895,Wald BE
9604,47.39658,9.08599,Unterrindal
1170,46.49057858,6.385121202,Aubonne Dist
2013,46.96958,6.860917,Colombier Dist Ba
8775,46.948226,9.030202121,Luchsingen Zust
9444,47.38400051,9.647511707,Diepoldsau Zust
8756,47.0128,9.079602,Mitlödi Fächer
9548,47.52665262,8.92963363,Matzingen Fächer
7260,46.833739,9.843882073,Davos 3 Fächer
1648,46.66819,7.130085,Hauteville
8027,47.38282396,8.530806726,Zürich 27 Fächer
8034,47.38282396,8.530806726,Zürich 34 Fächer
8309,47.45749127,8.649320031,Nürensdorf Fächer
8315,47.44412409,8.682436076,Lindau Fächer
8773,46.958228,9.068671,Haslen GL Fächer
3415,47.017,7.666272928,Hasle Fächer
4033,47.5596145,7.5806107,Basel
8633,47.257174,8.801215,Wolfhausen Fächer
9443,47.40470854,9.639751309,Widnau Fächer
8902,47.37984789,8.422492678,Urdorf Dist Ba
8902,47.37984789,8.422492678,Urdorf GKA
3976,46.278863,7.4979424,Champzabé
1340,46.620602,6.54867,Daillens
3072,46.95589739,7.495587166,Omundigen 1 Fächer
3072,46.95589739,7.495587166,Omundigen Rüti Fä
1656,46.605853,7.267483,Im Fang
3063,46.98063365,7.474518407,Ittigen Fächer
3000,46.94761344,7.406455946,Bern 22 Fächer
4813,47.30363756,8.008985116,Uerkheim Zust
3414,47.02305432,7.606570648,Oberburg Fächer
3097,46.944076,7.401241393,Liebefeld Fächer
8186,47.517685,8.541009,Bülach
1656,46.605853,7.267483,Jaun
4042,47.548721,7.58769,Basel PF OC
3983,46.35517455,8.041137463,Greich
9472,47.16830454,9.394873605,Grabs Fächer
1816,46.449077,6.89164,Chailly Dist
7431,46.671192,9.490902,Mutten Zustellung
8235,47.751666,8.656876,Lohn SH Zustellung
8239,47.709017,8.714232,Dörflingen Zust
1657,46.565187,7.307402871,Abländschen
8240,47.74526448,8.707805337,Thayngen Zust
8242,47.76454,8.668119,Bibern SH Zust
3067,46.945895,7.552048984,Boll Zustellung
3436,46.966595,7.751764693,Zollbrück Zust
3537,46.86536803,7.809183429,Eggiwil Zustellung
1654,46.664901,7.20093,Cerniat FR
3627,46.79316643,7.603509226,Heimberg Zust
3715,46.4736861,7.555138846,Adelboden Zust
3780,46.461214,7.281459728,Gstaad Zustellung
3818,46.61906999,8.050987685,Grindelwald Zust
5242,47.433034,8.211387,Birr-Lupfig Zust
5312,47.56000372,8.253039396,Döttingen Zust
5605,47.38060086,8.242567297,Dottikon Zust
1651,46.64487,7.116732,Villarvolard
5703,47.34820398,8.157619315,Seon Zustellung
5726,47.31887227,8.103555679,Unterkulm Zust
6023,47.10470743,8.263582002,Rothenburg Zust
6037,47.11129001,8.388556892,Root Zustellung
6043,47.0723234,8.368468818,Adligenswil Zust
6045,47.05142281,8.372252849,Meggen Zustellung
6055,46.93876,8.270385,Alpnach Zustellung
6374,46.96494306,8.420086332,Buochs Zustellung
1652,46.624826,7.114274,Botterens
4083,47.559662,7.58053,Basel
4084,47.559662,7.58053,Basel
4085,47.559662,7.58053,Basel
4086,47.559662,7.58053,Basel
4087,47.559662,7.58053,Basel
4088,47.559662,7.58053,Basel
8081,47.369091,8.53801,Zürich
1347,46.620172,6.233431548,Le Sentier Dist
1638,46.623573,7.086305,Morlon
8041,47.38282396,8.530806726,Zürich 41 Fächer
8198,47.452332,8.52807,Rümlang Voice Zust
1304,46.59917881,6.484664715,Cossonay Dist
4092,47.548721,7.58769,Basel SPI AS 22
4093,47.548721,7.58769,Basel SPI AS 23
1663,46.577701,7.080487,Moléson-s-Gruyères
4094,47.559662,7.58053,Basel SPI AS 24
4095,47.559662,7.58053,Basel SPI AS 25
4096,47.559662,7.58053,Basel SPI AS 26
9494,47.148091,9.566619,Schaan Betriebsz.
8901,47.386626,8.428093,Urdorf
8546,47.55019,8.802952627,Menzengrüt
4665,47.31337983,7.938951629,Oftringen PCL
4665,47.31337983,7.938951629,Oftringen SPN
8450,47.59283972,8.67559585,Andelfingen Zust
8005,47.38282396,8.530806726,Zürich 5 Zust
8586,47.55098131,9.236367793,Erlen Fächer
8064,47.398201,8.48525,Zürich 64 Zust
2035,46.985117,6.875569,Corcelles NE Dist
1632,46.64227315,7.042434544,Riaz
1633,46.656244,7.049728,Marsens
5004,47.38875067,8.048299599,Aarau 4 Fächer
1634,46.691269,7.158598,La Roche
3175,46.879339,7.319625145,Flamatt Zustellung
1649,46.700951,7.110024,Pont-la-Ville
6017,47.0774783,8.135911811,Ruswil Zustellung
6162,46.97618588,8.107875516,Entlebuch Zust
6170,46.94706788,8.011499602,Schüpfheim Zust
6182,46.91228373,7.940253658,Escholzmatt Zust
8722,47.21002232,9.049284302,Kaltbrunn Zust
8494,47.37326182,8.883981005,Bauma Zustellung
1096,46.49906512,6.731697328,Cully Distribution
1635,46.625008,7.058629515,La Tour-de-Trême
1925,46.071529,6.946639,Finhaut Dist
3001,46.948021,7.44821,Bern 1 Fächer
3907,46.16296,8.097774,Simplon Dorf Zust
3914,46.361416,7.975016627,Blatten
4002,47.55774085,7.593655885,Basel 2 Fächer
6204,47.13947822,8.199093211,Sempach Stadt
7078,46.72458,9.557853,Lenzerheide Zust
1636,46.60033394,7.119298332,Broc
3041,46.991879,7.39928,Bern
6008,47.049545,8.304375,Luzern
4041,47.559662,7.58053,Basel
8107,47.454547,8.431403,Buchs ZH Zust
8488,47.43232571,8.879834509,Turbenthal Zust
8824,47.266247,8.320545,Schönenberg ZH Fä
8833,47.203436,8.685559381,Samstagern Fächer
8907,47.336978,8.470272,Wettswil Zust
1637,46.598926,7.199832,Charmey
8926,47.228669,8.512893,Kappel a. A. Zust
8932,47.24778746,8.464062937,Mettmenstetten Zus
7050,46.76677061,9.667572852,Arosa Zust
9542,47.479282,8.988621,Münchwilen TG Zust
9489,47.1410759,9.5214817,Vaduz
3053,47.01814848,7.448593695,Lätti
3256,47.054388,7.444385,Seewil
4551,47.200335,7.59006,Derendingen
8526,47.606625,8.766975,Oberneunforn Zust
1934,46.067126,7.215096587,Le Châble VS Dist
1071,46.48432324,6.780026325,Chexbres Dist
1854,46.35253326,7.011075089,Leysin Dist
8135,47.27974414,8.530159098,Sihlwald
8152,47.403369,8.560036312,Glattpark(Opfikon)
1661,46.591326,7.03636,Le Pâquier FR
1211,46.19635,6.192039,Genève UBS
1607,46.549122,6.835247,Palézieux Dist
5645,47.183296,8.363940542,Fenkrieden
8820,47.22492861,8.65218528,Wädenswil Dist Ba
1663,46.577701,7.080487,Pringy
1665,46.573161,7.099881025,Estavannens
1667,46.572411,7.083570437,Enney
5400,47.46512856,8.289657545,Baden IM
9602,47.397779,9.065083615,Bazenheid Zust
7430,46.68853157,9.433259837,Thusis Zustellung
7130,46.77067127,9.192854651,Ilanz Zustellung
1926,46.15752759,7.111743582,Fully Dist
1296,46.32136784,6.188890967,Coppet Dist
1782,46.82873276,7.095040843,Formangueires
1669,46.482967,7.053598615,Neirivue
1669,46.482967,7.053598615,Albeuve
1663,46.577701,7.080487,Gruyères
7513,46.46258294,9.786743063,Silvaplana-Surlej
8908,47.30148761,8.451038258,Hedingen Fächer
7250,46.866431,9.862788898,Klosters-Serneus
7550,46.73460718,10.32764543,Scuol Zustellung
1663,46.577701,7.080487,Epagny
8546,47.55019,8.802952627,Gundetswil
4089,47.559662,7.58053,Basel SPI GLS
3940,46.324185,7.76288,Steg-Gampel
8109,47.40868,8.43868,Kloster Fahr
6346,30.923941,109.378487,Baar 3
1666,46.531556,7.106078,Grandvillard
6331,47.19126893,8.41967414,Hünenberg Zust
6341,47.194725,8.526297,Baar 1 Fächer Zust
6346,30.923941,109.378487,Baar 3 Dist Ba
3085,46.9288883,7.4513849,Wabern Weihnachten
1211,46.19635,6.192039,Genève 73
1610,46.56187665,6.805319142,Oron-la-Ville
5610,47.350491,8.278694,Dintikon LCD
8952,47.39499243,8.44891326,Schlieren DS
3050,46.948021,7.44821,Bern DS
8010,47.369091,8.53801,ZH Mülligen DS
4702,47.28794957,7.722680155,Oensingen Hub
6614,46.12667828,8.685903112,Brissago Dist
1148,46.62443778,6.393140816,La Coudre
1919,46.101372,7.07291,Martigny Mutuel
8096,47.377041,8.53951,Zürich IBRS local
1920,46.10722952,7.080832532,Martigny Gare CFF
1001,46.519595,6.63233,Lausanne Sozialb.
4600,47.34483361,7.900143056,Olten Filiale
1700,46.80418039,7.159743642,Fribourg PF Fil.
4808,47.28862,7.94631,Zofingen PF
4800,47.288833,7.963335806,Zofingen PF
3400,47.05366353,7.619103997,Burgdorf PFMV
4807,47.28862,7.94631,Zofingen PF
8010,47.369091,8.53801,Zürich BZI
5014,47.347761,7.996405,Gretzenbach Fächer
7130,46.77067127,9.192854651,Ilanz VDS
7302,46.949097,9.642497557,Landquart VDS
7430,46.68853157,9.433259837,Thusis VDS
7500,46.49032649,9.817593588,St. Moritz VDS
7550,46.73460718,10.32764543,Scuol VDS
8200,47.71569684,8.641221951,Schaffhausen VDS
8520,47.55619,8.89581,Frauenfeld VDS
8820,47.22492861,8.65218528,Wädenswil VDS
8867,47.12686524,9.023413142,Niederurnen VDS
9210,47.41441,9.25495,Gossau SG VDS
9470,47.157489,9.459051,Buchs SG VDS
9510,47.455517,9.052056,Wil SG VDS
1311,46.651089,6.52899,Eclépens DMIP
4611,47.30904,7.817,Härkingen DMIP
8011,47.377041,8.53951,Zürich DMIP
8010,47.369091,8.53801,Zürich Mü GKS
8060,47.3461,8.51975,Zürich Flughafen
8362,47.449483,8.929924,Bichelsee-Balterswil
8952,47.39499243,8.44891326,Schlieren Fächer
1675,46.616428,6.849407771,Vauderens
1670,46.62397084,6.851551517,Ursy
1674,46.639257,6.836437,Vuarmarens
1673,46.582484,6.805051,Rue
1673,46.582484,6.805051,Promasens
1678,46.65219333,6.886285108,Siviriez
1679,46.659577,6.911987,Villaraboud
1676,46.659914,6.895357,Chavannes-Forts
1677,46.638405,6.87385,Prez-vers-Siviriez
1680,46.699726,6.915691,Romont FR
6010,47.02074957,8.258949547,Kriens PostFinance
8425,47.488251,8.633648,Oberembrach Fächer
1681,46.685092,6.8875,Billens-Hennens
1682,46.692084,6.864827,Prévonloup
8352,47.50259669,8.808091259,Ricketwil
4310,47.55589992,7.804628303,Rheinfelden SPI
4133,47.51850575,7.692788777,Pratteln SPI
1683,46.668609,6.858015,Brenles
6333,47.175838,8.42705,Hünenberg See
4621,47.30904,7.817,Härkingen DSAG
4809,47.28862,7.94631,Zofingen PF
1683,46.668609,6.858015,Chesalles-sur-Moudon
3400,47.05366353,7.619103997,Burgdorf PF mob
4809,47.28862,7.94631,Zofingen PF UBS
6039,47.106342,8.378017,Root Längenbold SH
4810,47.28862,7.94631,Zofingen PF GLKB
8059,47.3690239,8.5380326,Zürich 59 EO
1694,46.700006,7.016817939,Orsonnens
1694,46.700006,7.016817939,Villarsiviriaux
1695,46.716864,7.01663796,Villarlod
1696,46.704202,7.055859,Vuisternens-en-Ogoz
1684,46.683134,6.894757,Mézières FR
1685,46.664546,6.940853,Villariaz
1687,46.634992,6.931891,Estévenens
1686,46.670081,6.973767,Grangettes
1689,46.675505,6.989103,Le Châtelard
1688,46.636339,6.901256,Sommentier
1626,46.650697,6.941994218,Romanens
1692,46.694908,6.971642,Massonnens
1687,46.634992,6.931891,Vuisternens-devant-Romont
1625,46.638724,6.990492,Sâles
1612,46.544434,6.854078,Ecoteaux
1613,46.553065,6.878638,Maracon
1608,46.562115,6.862491,Oron-le-Châtel
1609,46.582988,6.8814,Saint-Martin FR
1611,46.6,6.93333,Le Crêt-p-Semsales
1697,46.620669,6.911166,La Joux FR
1699,46.598417,6.869561699,Bouloz
1699,46.598417,6.869561699,Porsel
1699,46.598417,6.869561699,Pont (Veveyse)
1700,46.80418039,7.159743642,Fribourg
1700,46.80418039,7.159743642,Fribourg 1
1702,46.80418039,7.159743642,Fribourg
1704,46.80418039,7.159743642,Fribourg
1705,46.80418039,7.159743642,Fribourg
1706,46.803746,7.153683,Fribourg
1707,46.80418039,7.159743642,Fribourg
1708,46.803746,7.153683,Fribourg
1763,46.82370815,7.148359096,Granges-Paccot
1700,46.80418039,7.159743642,Fribourg 1 Dist
1701,46.803746,7.153683,Fribourg
1701,46.803746,7.153683,Fribourg Swisscom
1720,46.80210078,7.096245308,Corminboeuf
1721,46.854733,7.080615,Misery-Courtion
1735,46.75497929,7.224144046,Giffers
1736,46.7364,7.220626,St.Silvester
1737,46.71115222,7.243659228,Plasselb
1738,46.719373,7.34832804,Sangernboden
1716,46.663286,7.281774214,Schwarzsee
1724,46.738657,7.141011,Bonnefontaine
1727,46.74142,7.08987,Corpataux-Magnedens
1728,46.722236,7.089078,Rossens FR
1719,46.757378,7.275161,Brünisried
1731,46.072915,7.031874,Ependes FR
1732,46.750028,7.120408,Arconciel
1733,46.72421541,7.143830244,Treyvaux
1720,46.80210078,7.096245308,Chésopelloz
1712,46.81631329,7.220978666,Tafers
1713,46.8185997,7.28246592,St.Antoni
1714,46.83630111,7.302391523,Heitenried
